experiment	instrument	ms_ms_identified_percent	ms_ms	ms_ms_submitted	ms_ms_identified	peptide_sequences_identified	peaks_sequenced_percent	peaks_repeatedly_sequenced_percent	evidence__m_z	evidence__mass	evidence__score	evidence__uncalibrated_calibrated_m_z_ppm	evidence__mass_error_ppm	evidence__uncalibrated_mass_error_ppm	evidence__max_intensity_m_z_0	evidence__retention_length	evidence__number_of_data_points	evidence__number_of_scans	evidence__intensity	evidence__charge2_prop	evidence__ms_ms_count1_prop	ms_scan__cycle_time	ms_scan__ion_injection_time	ms_scan__total_ion_current	ms_scan__base_peak_intensity	ms_scan__peak_length	ms_scan__identified_multiplets_s	ms_scan__ms_ms_s	ms_scan__identified_ms_ms_s	ms_scan__ms_ms_identification_rate_percent	ms_scan__intens_comp_factor	ms_scan__ctcd_comp	ms_scan__raw_ov_ft_t	ms_scan__agc_fill	msms_scan__ion_injection_time	msms_scan__total_ion_current	msms_scan__collision_energy	msms_scan__base_peak_intensity	msms_scan__precursor_intensity	msms_scan__score	protein_counts	performance
HF210413_02	hf	35	52389	57772	20191	15353	5.9	9.6	639.314614	1370.82857	64.65	2.4895	0.027063	2.4263	642.371609034893	0.54333	69	25	22.1463461708412	9.2258285500551	9.35700574026617	0.43327	8.3	27.4635346987078	22.790613771384	8.197	1.7905	7.2985	2.08	29.92	1.29225	1.134	20.8677069538841	1	65	17.7646124627532	28	14.960590260747	19.1051671209502	20.7000764365777	2256	bad
HF210413_03	hf	35	53459	59026	20884	15855	6.1	10	637.771528	1378.61871	63.565	2.5272	0.023714	2.4477	640.626793235796	0.54979	70	25	22.1815902664722	9.20602179763996	9.37331898133501	0.49198	8	27.4389668102785	22.9694076017151	9.031	2.165	7.919	2.537	32.67	1.2938	1.192	20.8712307112449	1	65	17.7876857920496	28	14.9664153257123	19.1237698375191	20.3293104532429	2286	bad
HF210419_01	hf	36	54226	59388	21142	15881	6.2	9.8	640.9986515	1434.73546	61.6915	1.9885	0.00848025	1.8976	645.287494120419	0.552045	69	25	22.0785658510734	9.00236914498357	9.39276065127024	0.508	10	27.2648133863206	22.58348131397	8.947	2.21	8.052	2.636	34.5	1.3069	0.999	20.9016902383022	0.910000026226044	65	17.7452738403511	28	14.9247893117618	19.0449696982096	18.5957772977172	2210	bad
HF210419_02	hf	36	54464	59491	21647	16403	6.3	9.2	642.3412775	1443.56731	62.042	1.9358	-0.0050706	1.8714	645.296293596506	0.53815	66	24	22.1234785872536	9.01080185912525	9.44780400294074	0.5191	10	27.2393613654541	22.5230086341165	9.089	2.246	8.141	2.624	34.545	1.3236	0.891	20.939637533959	0.839999973773956	65	17.8372583417321	28	14.954264480301	19.1399628420919	19.0750519417529	2254	bad
HF210419_03	hf	38	54664	59525	22370	16964	6.3	9.2	642.8417105	1444.7708	62.89	2.4671	0.00133785	2.35	645.798157231619	0.528755	65	23	22.2452352649035	9.03617147646523	9.48881211291431	0.51338	10	27.4006812053779	22.6960208484493	8.9935	2.326	8.1625	2.68	35.45	1.36165	0.811	21.0225127519409	0.930000007152557	65	17.9883185529	28	15.048082378901	19.2784617943919	20.3035874306355	2323	bad
HF210617_01	hf	43	54746	59684	25901	19683	5.9	9.1	663.358628	1476.73211	76.478	1.3407	-0.0042238	1.2926	666.293655736566	0.52454	63	23	22.5348566386967	9.28942572582363	9.64304831340042	0.50297	7.7	27.8134778583714	23.1066460013843	9.024	2.516	8.323	2.964	38.34	1.335	0.797	20.965080024078	1	65	19.3094807940708	28	15.9968816825641	19.7673414961807	32.9326387216416	2602	warning
HF210617_02	hf	44	54834	59717	25987	19807	6	9.1	660.8207095	1470.76657	77.058	1.508	0.01902	1.472	663.856507162268	0.521035	62	23	22.5733688972394	9.30558959130346	9.66091253646337	0.498905	7.8	27.7904820400035	22.9942429320876	9.007	2.452	8.289	2.888	38.12	1.3359	0.647	20.9669968222655	1	65	19.3552865653993	28	16.0260154528413	19.8110794797294	33.5504310237291	2610	warning
HF210617_03	hf	43	54634	59625	25856	19749	6	8.9	658.820064	1469.66091	76.943	1.3728	0.000984595	1.30395	661.991895378176	0.52011	63	23	22.650773916951	9.30475861086791	9.66729310882739	0.47899	8.2	27.7783433558805	23.0466017657597	8.7235	2.244	8.182	2.6415	37.445	1.33075	0.634	20.9556333029709	1	65	19.3913254125023	28	16.0608858806293	19.8529953786165	33.1205985972941	2627	warning
HF210901_01	hf	45	54622	60578	26981	20356	6	10	660.353019	1470.70647	72.421	3.55395	0.00782655	3.4308	663.815727005784	0.52914	69	26	22.0327143143404	9.28538841734507	9.6085296427229	0.52214	5.9	27.9083617734847	23.1981302192083	8.98	3.0235	8.238	3.5825	46.075	1.2481	1.522	20.759633606788	1	65	18.8001605209958	28	15.5644918987637	19.2919492815403	33.4265546725438	2630	good
HF210901_02	hf	47	56020	61618	29192	21936	6	10	662.345717	1481.76605	78.816	3.5012	-0.027956	3.4158	664.856293379963	0.52905	68	25	22.5974842907503	9.35699587567123	9.69296429720051	0.52826	4.1	28.620063657898	24.0127377334509	9.0445	3.442	8.452	4.097	49.975	1.3826	1.106	21.0661505647338	1	65	19.4012566171412	28	16.0501568745741	19.9065097069513	40.8014502736909	2809	good
HF210901_03	hf	47	55903	61552	28770	21654	6.1	10	662.34764	1484.74214	78.487	3.7819	-0.027689	3.6968	664.336467646682	0.528025	68	25	22.5427645612051	9.32232244839648	9.68168143313173	0.52397	4.3	28.5130516257213	23.9873715801786	8.8845	3.394	8.3985	3.9395	48.92	1.3723	1.135	21.0449258872453	1	65	19.3212014572092	28	15.988795618088	19.82303514849	40.0015088383911	2827	good
HF210914_01	hf	42	54616	60669	25228	17780	5.5	13	659.291376	1442.71876	73.233	3.76125	-0.0037343	3.61685	662.825345318598	0.5907	73	28	22.2548809824743	9.27169103752876	9.39526194789967	0.50446	8.7	27.7201890335708	23.3978041314746	9.056	2.439	8.241	3.086	39.5	1.3306	0.974	20.9553780372334	1	65	19.062394032682	28	15.7669300025992	19.4550690527176	29.8095033276675	2485	warning
HF210914_02	hf	41	54803	60766	25099	17638	5.5	12	663.665002	1450.747315	74.165	4.0701	-0.0013868	3.9579	664.675286189743	0.588235	72	28	22.2978208330237	9.26625682412255	9.38792197366236	0.50571	8.3	27.8091287903118	23.4498519070943	9.137	2.408	8.336	3.004	37.84	1.353	0.776	21.0040122742526	1	65	19.1426804704684	28	15.8094666985375	19.527733750981	30.4236108645491	2482	warning
HF210914_03	hf	41	54919	61004	25165	17700	5.6	12	661.382968	1446.67258	73.781	4.4239	-0.013747	4.3015	663.356916566854	0.59111	72	27	22.3432388593589	9.28056144869995	9.40314433854615	0.5064	7.3	27.9498243271767	23.5611000403368	9.009	2.4315	8.1755	3.0175	37.985	1.369	0.755	21.0379736710357	1	65	19.1408347623742	28	15.8220230445592	19.553874925052	29.359463768387	2515	warning
HF211001_01	hf	44	53845	59081	25745	20248	6.6	6.5	637.838591	1433.71908	66.504	1.4974	0.012964	1.4104	639.283102376517	0.43013	53	20	21.5592220958583	9.19991934095435	9.78070201952374	0.507575	10	26.6597612048222	22.0427668506432	8.615	2.85	8.316	3.224	40.25	1.0801	2.232	20.2537376318661	0.970000028610229	65	18.3294372311726	28	15.2034627165361	18.7344928250545	30.1666633523194	2662	warning
HF211001_02	hf	42	53628	58474	24434	19541	6.7	6.2	637.31422	1432.73844	63.184	1.7139	0.022998	1.6439	639.310754805665	0.43606	53	20	21.2955806228828	9.13221767120633	9.74931593065665	0.51075	10	26.0209069513658	21.3455945840727	8.811	2.384	8.258	2.819	37.645	1.0495	1.715	20.1391358455402	0.649999976158142	65	17.9699204622635	28	15.0031225749658	18.4213566857728	25.8266248391314	2617	warning
HF211001_03	hf	40	52928	57595	23175	18669	6.6	6	632.292594	1415.74425	62.408	1.731	0.021783	1.658	634.807644649874	0.43942	52	19	21.3019560736063	9.09325600390848	9.70336578376407	0.49902	10	25.5009988992791	21.2714470290787	7.206	1.855	7.4205	2.1345	30.825	0.95945	1.696	19.7773885494771	0.529999971389771	65	17.8504432527289	28	14.966888425252	18.3505728194502	23.9339532360979	2518	warning
HF211101_01	hf	40	43391	47235	18902	12872	4.7	22	580.313886	1286.69108	62.659	2.7257	0.039478	2.6238	582.804456067953	0.58269	98	36	21.2988837154765	8.85679641419642	8.77974858161295	0.32547	10	24.4460696055985	20.1389616997825	4.925	1.021	4.772	1.339	27.91	0.804	2.825	18.9604726142032	0.349999994039536	65	17.5977616049008	28	14.7437299553572	18.4741145101905	25.9951372004333	1784	warning
HF211101_02	hf	39	41986	45604	17584	12060	4.6	22	578.856055	1280.70164	61.999	2.8395	0.0514815	2.73645	580.802092103007	0.57464	105	39	21.197425490135	8.7987420728495	8.71539668004836	0.32524	10	24.245213497757	20.1148318728718	4.9085	0.9815	4.6555	1.2725	27.39	0.78285	2.7	18.8022578734154	0.340000003576279	65	17.4795118806145	28	14.6892609342938	18.3314378679641	25.3857932251584	1714	bad
HF211101_03	hf	39	41469	45120	17795	12157	4.6	22	580.30131	1280.70164	63.283	3.2468	0.044846	3.16815	582.483733361195	0.58211	103	38	21.2585659926313	8.81755719654669	8.69375926431226	0.24462	10	23.9403333079242	19.7264792861525	4.288	0.62885	3.827	1.0985	28.02	0.754	3.221	18.5547284215354	0.330000013113022	65	17.5641346008006	28	14.7309477014296	18.4219874912453	26.0118602335867	1740	bad
HF211123_01	hf	33	36967	40750	13470	8198	3.2	24	595.815161	1334.61069	57.019	1.1782	0.043512	1.1054	597.291195332051	0.614205	152	59	20.6066166586721	8.28448538097413	8.23287417487726	0.24811	10	24.3378331099349	20.2478301860837	4.183	0.6829	3.976	0.9133	28.14	0.794	3.136	18.8878500861602	0.28999999165535	65	17.0468682133497	28	14.3226323638986	17.6749311704773	18.4396678718277	1216	bad
HF211123_02	hf	39	46507	51258	20121	11840	4.4	24	617.937898	1387.74596	63.216	2.6033	0.026884	2.4458	621.841065793114	0.67917	102	39	21.109932651171	8.69740869223416	8.55795755253846	0.32867	10	24.4034713458309	20.2741233148015	5.028	0.7697	5.608	1.337	24.91	0.801	2.385	18.9389635938569	0.280000001192093	65	17.6705179473361	28	14.6676105430741	18.2874244449903	23.5706579395948	1676	bad
HF211123_03	hf	40	46659	51395	20409	12159	4.5	24	619.67431	1393.63255	63.601	2.6251	0.014392	2.4835	621.844356211121	0.665515	96	37	21.1392740458057	8.72234736452494	8.59898292786102	0.32867	10	24.2945643297653	20.2653357609824	5.0145	0.78065	5.5685	1.337	25.445	0.789	2.468	18.8498857954601	0.280000001192093	65	17.7124329599672	28	14.7025514946209	18.3332273624836	23.9722133211215	1708	warning
HF211201_01	hf	36	37500	40982	14863	9795	4	24	567.790312	1252.612495	62.303	1.45105	0.00545655	1.3912	569.299051802186	0.581465	131	50	20.8254354496867	8.62013263791528	8.43289323668622	0.24399	10	23.99170244291	20.1448225200577	4.626	0.7319	3.572	1.138	27.845	0.7592	2.953	18.6027325690653	0.310000002384186	65	17.4044098203536	28	14.7402551015101	17.9069326046257	23.9722133211215	1445	bad
HF211201_02	hf	37	36525	39763	14645	9875	4.1	23	563.286133	1238.64077	62.303	1.6664	0.014942	1.6361	565.267099023984	0.55373	122	46	20.869515528066	8.63461028375823	8.47936724038465	0.24353	10	23.9125992001569	20.1554853198432	4.244	0.5794	3.208	0.8634	26.43	0.7527	3.201	18.5423132248797	0.300000011920929	65	17.4150980359018	28	14.7435195962943	17.9407519688421	24.1864273882052	1457	bad
HF211201_03	hf	38	38847	42531	16228	11051	4.4	21	568.308938	1250.52669	63.216	1.8492	0.0066635	1.79815	571.277665393491	0.552375	106	40	21.065822371549	8.75478485945881	8.64559739595681	0.24353	10	24.0376655847136	20.1918351563217	4.22	0.5611	3.245	0.886	26.47	0.7639	3.166	18.644097088462	0.319999992847443	65	17.5941933696314	28	14.8337301551732	18.130784202173	25.5819890984762	1615	bad
HF211229_01	hf	47	52223	57670	26991	17387	5.3	20	610.303321	1367.65774	79.16	0.50659	-0.0083679	0.53186	610.317938364363	0.56683	78	31	21.9396251241952	9.13340494785969	9.10775378320108	0.43396	8	27.3704435719581	22.8933956013994	8.171	2.475	7.789	3.473	46.03	1.145	1.89	20.4707139772676	1	65	19.1845896650357	28	15.8857440302901	19.3101084202418	42.0834543107265	2245	good
HF211229_02	hf	46	51596	56765	26258	17247	5.4	19	609.273281	1359.73982	76.221	0.53179	-0.0060218	0.541045	610.346569299276	0.55679	78	30	21.7462215259576	9.13558183429732	9.13893472695182	0.42835	10	26.9640551156393	22.6128041375577	8.112	2.3325	7.7	3.2815	44.91	1.1486	1.911	20.4817877551418	0.939999997615814	65	18.9283188475212	28	15.6680816631037	19.0877031922743	38.7916662727741	2255	good
HF211229_03	hf	46	51558	56889	26190	17240	5.5	19	607.332413	1358.595	76.827	0.386425	0.000580845	0.424695	608.343847005412	0.55205	78	30	21.8472806689655	9.13976481239503	9.14250662546724	0.42815	9.6	27.0652759299826	22.6991809970409	8.043	2.342	7.696	3.248	45.55	1.1352	1.957	20.4398609073576	1	65	19.0253315452585	28	15.7525505190606	19.1725183078587	39.6597565869964	2238	good
HF220101_01	hf	49	52815	57039	27915	20493	6.3	14	620.338227	1373.60992	77.593	0.48472	0.00573785	0.436285	621.741702595253	0.47263	58	21	21.9940875195008	9.34849516385582	9.50515363881185	0.42801	9.5	26.6469127013612	22.5330155028962	7.958	2.0435	7.4175	2.567	37.905	1.1254	1.872	20.4085276330257	1	65	19.137536544041	28	15.9121876476698	19.4932912243792	42.7432762497653	2611	good
HF220101_02	hf	49	52340	56587	27498	20088	6.3	15	615.842879	1358.726375	76.679	0.66509	0.012444	0.6143	617.779406448744	0.47972	59	22	21.9700047509803	9.3451144472559	9.46584235876892	0.42435	9.6	26.5591526849083	22.612894136538	7.505	1.896	6.9985	2.457	36.99	1.10435	1.979	20.3388584807613	1	65	19.0841933303137	28	15.8763370780423	19.4466722858593	41.6208947603382	2598	good
HF220101_03	hf	47	51823	55988	26187	19132	6.2	15	614.850438	1358.64664	74.46	0.569575	-0.00574125	0.47052	617.309267600481	0.49109	60	22	21.8565425462427	9.29696067667595	9.41790036148905	0.41419	10	26.0218080464428	22.3629240908977	7.048	1.544	6.779	2.111	31.24	1.0485	1.898	20.1351675475944	0.879999995231628	65	18.8755873846463	28	15.6894520543429	19.2848787321848	37.9535346608367	2489	good
HF220112_01	hf	42	56392	62949	26397	17216	6.2	20	619.2886165	1372.618715	75.311	1.5742	0.00403285	1.53705	621.822820500229	0.578515	72	27	21.879346920983	9.19030550777095	9.08203818259064	0.60133	6.8	27.3882925932605	22.7901663089685	9.4685	2.492	8.251	3.343	43.38	1.2038	1.651	20.6425095502282	1	65	18.9181760979083	28	15.7111829830513	19.2485472419889	32.2752797986703	2329	warning
HF220112_02	hf	43	56587	62953	26955	17706	6.2	20	619.288834	1375.69432	75.695	1.57935	0.0031901	1.5021	621.843866633897	0.5715	71	27	21.9392484737488	9.20936432867553	9.14504343265648	0.60007	6.7	27.4734395781657	22.8767829609035	9.292	2.559	8.175	3.418	44.12	1.21	1.613	20.6593991275753	1	65	18.9640362125192	28	15.7297003954532	19.2834235736872	33.2247768539759	2384	warning
HF220112_03	hf	43	57221	63418	27426	18283	6.2	19	618.667125	1370.62102	78.334	1.51575	-0.00425065	1.4408	620.746689105314	0.5574	69	26	22.1836208430841	9.24773278812564	9.20650886954641	0.61615	5.6	27.8297767684649	23.245329360656	9.4895	2.691	8.48	3.586	45.38	1.238	1.453	20.7338109295656	1	65	19.1929188483452	28	15.9232810539614	19.5253934385158	35.2474780161638	2483	warning
HF220119_01	hf	49	52815	57039	27915	20493	6.3	14	620.338227	1373.60992	77.593	0.48472	0.00573785	0.436285	621.741702595253	0.47263	58	21	21.9940875195008	9.34849516385582	9.50515363881185	0.42801	9.5	26.6469127013612	22.5330155028962	7.958	2.0435	7.4175	2.567	37.905	1.1254	1.872	20.4085276330257	1	65	19.137536544041	28	15.9121876476698	19.4932912243792	42.7432762497653	2870	good
HF220119_02	hf	49	52340	56587	27499	20089	6.3	15	615.840071	1358.72344	76.679	0.664935	0.012042	0.61429	617.775827869439	0.47972	59	22	21.9701627698855	9.34519568848713	9.46591607742729	0.42435	9.6	26.5591526849083	22.612894136538	7.505	1.896	6.9985	2.457	36.99	1.10435	1.979	20.3388584807613	1	65	19.0841933303137	28	15.8763370780423	19.4466722858593	41.6208947603382	2873	good
HF220119_03	hf	47	51823	55988	26193	19134	6.2	15	614.8557205	1358.64664	74.46	0.57163	-0.0030268	0.47051	617.309343258583	0.49107	60	22	21.8558585208424	9.29694671789795	9.41775148180837	0.41419	10	26.0218080464428	22.3629240908977	7.048	1.544	6.779	2.111	31.24	1.0485	1.898	20.1351675475944	0.879999995231628	65	18.8755873846463	28	15.6894520543429	19.2848787321848	37.9535346608367	2861	good
HF220119_01	hf	46	49806	54127	25103	17775	5.9	18	608.28084	1335.71466	73.067	0.88782	0.0066499	0.8376	609.819417561962	0.524005	68	26	21.7025244401153	9.24579357239368	9.21181659688535	0.34436	10	25.5165010135856	21.9967961920998	6.244	1.469	6.297	1.999	30.455	0.9583	2.169	19.7728884844684	0.790000021457672	65	18.7186164843914	28	15.5691435762399	19.1186101946037	37.0832016976008	2870	good
HF220119_02	hf	46	49775	54081	24664	17702	5.8	17	603.803685	1326.64156	74.127	0.5968	0.011156	0.51659	606.814933390404	0.51934	67	25	21.8566565242042	9.25544607972987	9.24722066317903	0.34332	10	25.641272762465	22.0507255111978	6.027	1.205	6.059	1.672	28.75	0.9827	1.805	19.8678646492074	0.720000028610229	65	18.7729781826623	28	15.6184428601769	19.2279055635347	35.8719563683355	2873	good
HF220119_03	hf	48	51753	56026	26797	19052	6.1	18	611.639012	1343.64698	78.178	0.65738	-0.0154985	0.564465	613.642450293835	0.51957	65	24	22.1121779418797	9.33389452930569	9.31453846299159	0.408095	10	26.17904042291	22.7998207224903	7.022	1.592	6.779	2.182	34.43	1.0796	2.031	20.2521080080603	0.959999978542328	65	19.205740758347	28	15.983038123631	19.5729899756211	42.0081581724688	2861	good
HF220125_01	hf	43	54549	60396	26267	17493	6	19	624.340769	1382.71539	74.962	1.52295	-0.00922655	1.44515	626.852983753447	0.56488	71	27	21.8351082155959	9.2012163512867	9.12256807377245	0.51822	9.2	26.8063655352228	22.3746181905599	8.559	2.114	7.717	3.009	40.69	1.1528	1.835	20.4948254147717	1	65	18.8537055111034	28	15.6409227351735	19.2001859082682	33.812878685924	2362	warning
HF220125_02	hf	43	54116	59824	25916	17457	5.9	19	617.811924	1364.17015	72.9325	1.1373	0.007508	1.0656	620.29968353328	0.55577	69	26	21.778523153021	9.20124787539825	9.17204157483148	0.50826	10	26.2593457399082	21.9110086274106	8.02	1.815	7.466	2.738	38.49	1.0781	1.862	20.2466924753878	0.829999983310699	65	18.7075209069142	28	15.5228420208522	19.0956903758725	32.6059155233331	2332	warning
HF220125_03	hf	43	54024	59543	25840	17462	5.9	18	619.266944	1374.76061	74.162	0.82829	-0.0066412	0.77767	622.329177731309	0.55021	69	26	21.8554023206623	9.19028248968442	9.17595941466755	0.503225	10	26.486985965296	22.015122356414	8.177	1.733	7.555	2.465	39.6	1.1075	1.854	20.3492645964633	0.910000026226044	65	18.7822399959948	28	15.5816860677985	19.1679232632532	33.2247768539759	2363	warning
HF220125_04	hf	52	57823	62003	31987	17612	6.1	31	616.333764	1364.70483	81.865	0.937705	-0.00202225	0.85416	620.307082317958	0.5887	63	24	21.9772212150853	9.19341232154711	8.72732015019217	0.67451	9.1	26.8370758176398	22.1168483979984	10.82	2.292	8.8045	3.812	45.73	1.13105	1.827	20.4268344827277	1	65	19.3067470489138	28	16.0306886868604	19.7403022021757	47.9147541345751	2289	good
HF220125_05	hf	51	57457	61652	31436	17196	6.1	31	611.801143	1353.674675	81.017	0.993545	-0.00155425	0.93055	617.305527747477	0.595865	63	24	21.9206167211572	9.17655967438693	8.71293027605464	0.662615	10	26.4260001811307	22.005662922898	10.35	2.013	8.653	3.296	42.9	1.1062	1.888	20.344858917293	0.899999976158142	65	19.208267704271	28	15.9490743511888	19.6408746466549	46.4619213322137	2263	good
HF220125_06	hf	51	57395	61683	31299	17399	6.1	31	614.830234	1361.59217	82.279	1.0887	-0.0072505	1.0051	617.803896593299	0.57755	63	23	21.9937766459538	9.18853753042962	8.71831596115581	0.618125	10	26.3106349686051	21.9560300994652	10.01	1.98	8.501	3.181	40.11	1.0828	1.967	20.2635436139159	0.850000023841858	65	19.2728484469175	28	16.0047690988424	19.7099052684875	46.812918867317	2314	good
HF220125_07	hf	53	57088	61058	32410	17926	5.9	31	622.130282	1370.727965	84.03	1.4283	-0.018822	1.3617	624.813411240024	0.58171	64	24	22.0916012914045	9.24484732691054	8.74826371280503	0.55527	9	26.8627788441281	22.1455379034725	9.536	2.234	8.532	3.552	46.74	1.1239	1.984	20.4037930444131	1	65	19.5122736529786	28	16.2289313961543	19.912181798831	51.4563905098485	2330	good
HF220125_08	hf	53	57136	61033	32107	18100	6	30	617.303518	1358.648655	83.265	1.3641	-0.010683	1.2989	621.786549475012	0.562445	62	23	22.1141019709714	9.26024149570098	8.802827212006	0.55727	10	26.6228234871818	22.1423625946189	9.8	2.0035	8.6345	3.302	43.45	1.12645	1.765	20.4121322520946	0.939999997615814	65	19.4702855066679	28	16.1839648490159	19.8750710383284	50.2923159145653	2354	good
HF220125_09	hf	53	57240	61020	32380	18420	6	30	617.277697	1361.73434	83.948	1.166	-7.88095e-05	1.09765	620.328307822537	0.55888	61	23	22.1471073831111	9.27173643690512	8.82762762591631	0.54062	9.5	26.9053520110055	22.2692360123403	9.6135	2.2595	8.65	3.6105	44.785	1.1447	1.843	20.4698098893327	1	65	19.482154069471	28	16.210252779765	19.9179036342803	51.8543705855884	2414	good
HF220128_01	hf	46	52918	57743	26495	17554	6	19	621.645444	1386.67392	72.485	1.0831	-0.0077032	1.0204	623.312853196546	0.55984	71	26	21.7980413941573	9.15484837405312	9.14382906243118	0.430925	10	26.5798901958692	21.9772212188941	8.406	2.028	7.715	2.802	38.83	1.1227	1.832	20.3998380301833	0.939999997615814	65	18.7260052215367	28	15.5371728907706	19.1913599559106	34.716642451686	2341	good
HF220128_02	hf	44	52147	56930	25180	17145	6	19	615.311677	1367.6609	69.825	1.1323	0.00773675	1.0751	617.829614511887	0.54654	69	26	21.6081970568613	9.15262268482362	9.16816798902533	0.42506	10	25.9393247107855	21.759062442928	7.31	1.762	7.393	2.456	33.31	1.034	1.864	20.0771003457199	0.730000019073486	65	18.4514928606939	28	15.3156802835438	18.9460780331683	31.8181614378291	2288	warning
HF220128_03	hf	47	52973	57745	26926	18410	6.2	18	617.616391	1376.68707	73.315	1.1328	-0.000355705	1.05115	619.829278961459	0.54175	67	25	21.9331366070928	9.23295514018654	9.25404793218939	0.43213	10	26.4135287753335	21.9906815309443	8.3725	1.8575	7.784	2.5535	35.725	1.0963	1.945	20.3112018400055	0.879999995231628	65	18.8405197847387	28	15.6349244651351	19.2949205674133	36.9277940986058	2477	good
HF220128_04	hf	47	53724	59837	28028	17840	5.7	20	620.368995	1380.64694	80.2335	2.5756	0.0011554	2.512	623.282482809457	0.60032	69	27	22.4785988058851	9.2277747211273	9.16332324805023	0.43722	5.8	27.4452961652766	22.7023976153567	8.209	2.078	7.818	2.955	40.21	1.1355	1.893	20.4410828153154	1	65	19.6048626612476	28	16.2669511942022	19.9199651879629	43.2463311871388	2434	good
HF220128_05	hf	49	53549	58751	29029	18200	5.6	21	628.782427	1382.63139	81.017	2.2444	0.0039963	2.1558	631.809487872433	0.59832	74	29	22.4240883572937	9.30251760641013	9.13482485712425	0.437065	4.6	27.8211029529746	23.1535384252343	8.2	2.37	7.807	3.463	45.94	1.1815	1.805	20.5798465188418	1	65	19.6258693396669	28	16.3015497806197	19.9535068836014	46.1382548583865	2520	good
HF220128_06	hf	49	53873	59012	28862	18482	5.7	20	623.800851	1373.72278	82.171	1.9216	-0.0030347	1.8537	626.312180024138	0.58513	73	29	22.5581245187045	9.31385614917514	9.17987219146414	0.44472	4.9	27.741914723084	23.2129688209348	8.351	2.414	8.0195	3.449	45.215	1.1779	1.8335	20.5693214194939	1	65	19.7289302428116	28	16.3811711443425	20.0506771036506	46.1581516064654	2530	good
HF220131_01	hf	44	52218	56769	24896	16326	6	19	618.300452	1403.64162	67.993	1.00155	-0.0033994	0.94262	621.82279496416	0.56992	68	25	21.5140523151504	9.01663375021513	9.09741160669051	0.42063	10	25.5742123787709	21.5797118405812	7.218	1.3665	7.2795	1.848	29.92	0.9702	1.827	19.8198312196499	0.699999988079071	65	18.3253801248277	28	15.1778866563488	18.8560880870333	29.4730775663599	2213	warning
HF220131_02	hf	45	51972	56645	25407	17086	6.1	18	614.812042	1385.64631	70.1	1.42955	-0.0011632	1.3728	617.8065433216	0.53986	66	24	21.7125714737934	9.08596695118822	9.19856072283	0.42343	10	25.7804418472591	21.7942381585926	6.536	1.382	6.661	1.889	30.69	0.9907	2.25	19.8975756166014	0.829999983310699	65	18.5731330942648	28	15.3976579225175	19.0524743544636	31.9344044837477	2307	good
HF220131_03	hf	45	52350	56919	25591	17443	6	18	614.830234	1380.64886	72.539	1.8508	0.0028392	1.7843	617.972016798401	0.53484	65	24	21.9165224207095	9.13640166395719	9.23497877444396	0.42252	10	25.8698543612082	21.9547174457367	6.505	1.29	6.67	1.858	28.48	1.0077	2.124	19.9659130507189	0.850000023841858	65	18.7794853217015	28	15.5648491083372	19.2676062495861	33.7966039594783	2389	good
HF220201_01	hf	48	50738	55581	26412	17668	5.9	19	599.327328	1339.58332	72.928	1.7485	0.0012765	1.6678	601.308089847935	0.53833	77	30	21.8537283513861	9.10632306847423	9.15418860089749	0.423605	7.8	26.7429111490645	22.7687246719536	7.834	2.066	7.009	2.765	39.61	1.1037	2.18	20.3365587517833	1	65	18.8791075594543	28	15.7289169606506	19.2935789946665	39.021880648346	2341	good
HF220201_02	hf	50	52971	57744	29101	19550	6.1	19	606.796392	1367.77726	77.64	2.0747	-0.010838	1.9974	607.300182752978	0.54013	70	27	22.2170299744612	9.20598145822809	9.30779420292312	0.42801	5.35	27.5924914832887	23.0378498646717	8.334	2.484	7.574	3.229	43.985	1.1887	1.807	20.6002048923563	1	65	19.375620690192	28	16.134205695514	19.775696374295	45.8792322269988	2564	good
HF220201_03	hf	50	53025	57640	28929	19774	6.2	18	611.5809305	1375.634885	76.827	2.1802	-0.0074878	2.1243	613.835289950877	0.5307	69	26	22.1576608730301	9.23073106162392	9.34899340632405	0.42887	5.8	27.4506936303956	23.0751252378446	8.365	2.4275	7.723	3.1585	43.265	1.17585	1.831	20.5633260704065	1	65	19.3143132801262	28	16.0806510019498	19.7008253839687	44.3175448785636	2583	good
HF220201_04	hf	52	53025	57547	30150	20143	6.2	20	623.634216	1396.69868	74.46	2.365	0.0038698	2.30785	625.84925886573	0.55037	69	26	21.8154434963699	9.24518731512312	9.28028533574312	0.43688	6	27.3600543551867	22.944217687571	8.3845	2.653	7.511	3.592	46.7	1.1797	1.783	20.5746712677688	1	65	18.9532472754317	28	15.7741950791113	19.3841850221451	44.7191879224096	2536	good
HF220201_05	hf	53	53404	57913	30416	20668	6.3	18	623.2804405	1403.664175	76.035	2.3915	-0.0089999	2.3232	624.804180275924	0.537465	66	25	21.9240107256293	9.26220212940246	9.35517616169523	0.43396	5.6	27.4991442373965	23.1127744908885	8.241	2.6435	7.4605	3.391	47.12	1.1866	1.749	20.59438976004	1	65	19.1289810818733	28	15.9103967951534	19.5430768496724	46.3704809766289	2598	good
